,Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,reno,years_of_house,BsmtRms,GrRms
1189,1405,RL,50.0,5190,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,570.0,GasA,TA,Y,SBrkr,0,1079,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,Unf,1.0,249.0,TA,TA,Y,135,0,0,0,0,0,None,None,1,2008,WD ,125600,1,60,0.0,7
1190,1324,RM,65.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,984.0,GasA,Gd,Y,SBrkr,0,984,1.0,0.0,1,0,2,1,Fa,5,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,N,0,0,0,0,0,0,None,None,6,2008,WD ,110000,0,49,1.0,7
1191,1986,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,960.0,GasA,Gd,Y,FuseA,0,960,0.0,0.0,1,0,2,1,Fa,5,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,168,0,0,0,None,None,7,2007,WD ,108500,1,87,0.0,7
1192,307,C (all),66.0,8712,Grvl,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,540.0,GasA,TA,N,FuseA,0,1044,0.0,0.0,1,0,2,1,Fa,4,Typ,0,None,Basment,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,0,None,None,6,2010,WD ,55939,0,58,0.0,6
1193,180,RM,69.0,11851,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,1027.0,GasA,Ex,Y,SBrkr,0,1633,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,0,100,126,0,0,0,None,None,6,2010,WD ,129000,1,62,0.0,9
1194,2896,RL,54.0,13811,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,LwQ,1112.0,GasA,Gd,Y,SBrkr,0,1137,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Unf,2.0,551.0,TA,TA,Y,125,0,0,0,0,0,None,None,7,2006,WD ,176000,0,19,1.0,8
1195,668,RL,83.0,10143,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1380.0,GasA,Fa,Y,SBrkr,0,1380,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,Unf,1.0,364.0,TA,TA,Y,0,0,0,0,216,0,None,GdWo,6,2009,WD ,154000,0,46,0.0,9
1196,1582,RL,93.0,18265,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,Gd,Gd,CBlock,Gd,Gd,Av,GLQ,Rec,1256.0,GasA,Ex,Y,SBrkr,0,1256,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,Unf,2.0,578.0,TA,TA,Y,282,0,0,0,0,0,None,None,3,2008,WD ,180000,0,22,0.0,9
1197,2285,RM,44.0,4224,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1142.0,GasA,TA,Y,SBrkr,0,1142,1.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,Fin,2.0,528.0,TA,TA,Y,536,90,0,0,0,0,None,MnPrv,8,2007,WD ,134000,0,31,1.0,9
1198,2079,RL,84.0,12615,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,Unf,1202.0,GasA,TA,Y,SBrkr,0,2158,1.0,0.0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,Unf,2.0,576.0,TA,TA,Y,0,29,39,0,0,0,None,MnPrv,6,2007,WD ,243000,1,57,1.0,10
1199,2272,RL,85.0,14536,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1616.0,GasA,Ex,Y,SBrkr,0,1629,1.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,808.0,TA,TA,Y,0,252,0,0,0,0,None,None,11,2007,WD ,270000,1,5,1.0,12
1200,2250,RL,71.0,9187,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,Unf,1084.0,GasA,TA,Y,SBrkr,0,1080,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,0,None,None,6,2007,WD ,134000,0,24,0.0,8
1201,502,RL,90.0,9900,Pave,None,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1347.0,GasA,Ex,Y,SBrkr,0,2646,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3.0,656.0,TA,TA,Y,340,60,144,0,0,0,None,None,4,2009,WD ,260000,0,16,1.0,13
1202,2166,RL,64.0,8333,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,738.0,GasA,Gd,Y,SBrkr,0,1491,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,100,30,0,0,0,0,None,None,5,2007,WD ,168675,0,1,0.0,11
1203,1622,RL,68.0,10147,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,Unf,392.0,GasA,Gd,Y,SBrkr,0,1694,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,398.0,TA,TA,Y,256,64,0,0,0,0,None,MnPrv,3,2007,WD ,160000,0,13,0.0,11
1204,1299,RM,44.0,5914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,684.0,GasA,Gd,Y,SBrkr,0,1080,0.0,0.0,1,0,3,1,Gd,5,Typ,0,None,None,None,0.0,0.0,None,None,N,0,165,30,0,0,0,None,None,9,2008,WD ,95000,1,118,0.0,7
1205,832,RL,79.0,11646,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,704.0,GasA,Ex,Y,SBrkr,0,1422,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,36,28,0,0,0,0,None,None,7,2009,WD ,173000,1,4,0.0,11
1206,2470,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1293.0,GasA,Ex,Y,SBrkr,0,1301,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,572.0,TA,TA,Y,216,121,0,0,0,0,None,None,8,2006,New,187750,0,0,1.0,8
1207,1017,RL,46.0,20544,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,Unf,791.0,GasA,Gd,Y,SBrkr,0,2093,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,542.0,TA,TA,Y,364,63,0,0,0,0,None,MnPrv,11,2008,WD ,215000,1,22,0.0,11
1208,1384,RL,68.0,9981,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1073.0,GasA,Gd,Y,SBrkr,0,1073,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1.0,270.0,TA,TA,Y,0,90,0,0,0,0,None,MnPrv,3,2008,WD ,120000,0,41,0.0,8
1209,1790,RL,70.0,8251,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,1494.0,GasA,Ex,Y,SBrkr,0,1506,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,672.0,TA,TA,Y,192,35,0,0,0,0,None,None,4,2007,WD ,249000,1,2,1.0,10
1210,2530,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,1334.0,GasA,Gd,Y,SBrkr,0,1334,1.0,0.0,2,0,3,1,TA,7,Typ,0,None,Attchd,RFn,2.0,477.0,TA,TA,Y,0,20,35,0,264,0,None,None,4,2006,WD ,164500,0,39,1.0,10
1211,2893,RM,68.0,8239,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,TA,CBlock,None,None,None,None,None,0.0,GasA,Gd,Y,SBrkr,0,1295,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,None,None,11,2006,WD ,230000,0,20,0.0,8
1212,2027,RM,68.0,5700,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,672.0,GasA,Gd,N,FuseA,0,1344,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,2.0,456.0,TA,TA,Y,0,0,70,0,0,0,None,GdPrv,9,2007,WD ,140000,1,78,1.0,9
1213,683,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,BLQ,732.0,GasA,TA,Y,SBrkr,0,732,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,Y,0,68,0,0,0,0,None,None,9,2009,WD ,118900,0,57,1.0,6
1214,823,RL,71.0,9178,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1468.0,GasA,Ex,Y,SBrkr,0,1468,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,904.0,TA,TA,Y,192,142,0,0,0,0,None,None,6,2009,WD ,239900,0,1,0.0,9
1215,2374,RL,53.0,4043,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,1069.0,GasA,Gd,Y,SBrkr,0,1069,0.0,1.0,2,0,2,1,TA,4,Typ,1,Po,Attchd,RFn,2.0,440.0,TA,TA,Y,0,55,0,0,225,0,None,None,7,2006,WD ,146300,0,31,1.0,7
1216,1594,RM,68.0,4224,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1040.0,GasA,Gd,Y,SBrkr,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2.0,499.0,TA,TA,Y,0,100,0,0,0,0,None,None,6,2008,WD ,124000,0,33,0.0,8
1217,2049,RL,75.0,11235,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,925.0,GasA,TA,Y,SBrkr,0,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,40,176,0,0,0,0,None,MnPrv,3,2007,WD ,130000,0,44,1.0,8
1218,1813,RL,65.0,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1349.0,GasA,Ex,Y,SBrkr,0,1349,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2.0,539.0,TA,TA,Y,120,55,0,0,0,0,None,GdPrv,12,2007,WD ,179000,1,7,0.0,9
1219,365,RL,99.0,11851,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1424.0,GasA,Ex,Y,SBrkr,0,1442,0.0,0.0,2,0,3,1,TA,5,Typ,0,None,Attchd,RFn,2.0,500.0,TA,TA,Y,0,34,0,508,0,0,None,None,5,2009,WD ,180500,0,19,0.0,8
1220,176,RM,47.0,4608,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,747.0,GasA,TA,Y,SBrkr,0,747,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,Unf,1.0,220.0,TA,TA,Y,0,0,0,0,0,0,None,None,6,2010,WD ,80000,1,65,0.0,6
1221,510,RL,78.0,9262,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1573.0,GasA,Ex,Y,SBrkr,0,1578,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,840.0,TA,TA,Y,0,36,0,0,0,0,None,None,5,2009,New,287090,1,1,0.0,10
1222,1326,RM,70.0,12702,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,None,None,None,None,None,0.0,GasA,Gd,Y,FuseA,0,882,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,45,0,0,0,0,None,None,12,2008,WD ,97000,0,52,0.0,6
1223,2423,RL,68.0,2938,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1368.0,GasA,Ex,Y,SBrkr,0,1511,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2.0,398.0,TA,TA,Y,130,30,0,0,0,0,None,None,5,2006,WD ,246990,0,4,1.0,8
1224,1631,RL,160.0,18160,Grvl,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1302.0,GasA,Fa,Y,SBrkr,0,1128,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,480.0,TA,TA,P,0,108,246,0,0,0,None,MnPrv,3,2007,WD ,154204,0,43,1.0,8
1225,1263,RL,76.0,11355,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1312.0,GasA,Ex,Y,SBrkr,0,1312,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,495.0,TA,TA,Y,0,304,144,0,0,0,None,MnPrv,4,2008,WD ,179500,1,50,0.0,9
1226,1046,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,630.0,GasA,TA,Y,SBrkr,0,1302,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,12,2008,WD ,111750,0,36,0.0,10
1227,47,RL,110.0,14300,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2846.0,GasA,Ex,Y,SBrkr,0,2696,1.0,0.0,2,1,3,1,Ex,10,Typ,2,Gd,Attchd,Fin,3.0,958.0,TA,TA,Y,220,150,0,0,0,0,None,None,6,2010,WD ,500000,1,7,1.0,14
1228,1424,RL,65.0,10616,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,628.0,GasA,Ex,Y,SBrkr,0,1356,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2.0,484.0,TA,TA,Y,100,24,0,0,0,0,None,None,3,2008,New,177439,0,1,0.0,10
1229,429,RL,96.0,11308,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1104.0,GasA,Ex,Y,SBrkr,0,2184,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,836.0,TA,TA,Y,0,102,0,0,0,0,None,None,7,2009,WD ,335000,0,1,1.0,14
1230,1031,RL,80.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,803.0,GasA,TA,Y,SBrkr,0,1964,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,RFn,2.0,483.0,TA,TA,Y,0,69,0,0,0,0,None,None,9,2008,WD ,205000,0,32,0.0,12
1231,1635,RL,35.0,5118,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1312.0,GasA,Gd,Y,SBrkr,0,1321,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,RFn,2.0,484.0,TA,TA,Y,0,64,140,0,0,0,None,None,8,2007,WD ,212000,0,17,1.0,6
1232,309,RM,44.0,3811,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1594.0,GasA,Ex,Y,SBrkr,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,0,None,None,5,2010,WD ,246000,1,6,2.0,8
1233,1020,RL,68.0,10825,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,Unf,1260.0,GasA,TA,Y,SBrkr,0,1260,1.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2.0,598.0,TA,TA,Y,152,0,0,0,0,0,None,None,7,2008,WD ,181900,0,25,1.0,9
1234,178,RM,50.0,5500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,926.0,GasA,TA,Y,SBrkr,390,1316,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,4,2010,WD ,130000,1,81,1.0,8
1235,1975,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,264.0,GasA,Ex,Y,SBrkr,0,1432,0.0,0.0,2,0,2,1,TA,7,Typ,0,None,Detchd,Unf,2.0,360.0,TA,Gd,Y,270,0,112,0,0,0,None,GdPrv,5,2007,WD ,132000,1,97,0.0,10
1236,2096,RL,75.0,9317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,779.0,GasA,Ex,Y,SBrkr,0,1958,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,499.0,TA,TA,Y,202,93,0,0,0,0,None,None,7,2007,CWD,220000,1,13,1.0,11
1237,865,RL,68.0,11838,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1753.0,GasA,Ex,Y,SBrkr,0,1788,0.0,0.0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,RFn,2.0,522.0,TA,TA,Y,202,151,0,0,0,0,None,None,6,2009,WD ,236500,0,8,0.0,10
1238,385,FV,75.0,8004,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,832.0,GasA,Ex,Y,SBrkr,0,1935,1.0,0.0,2,1,3,1,TA,8,Typ,0,None,BuiltIn,Fin,2.0,552.0,TA,TA,Y,0,150,0,0,0,0,None,None,12,2009,New,263435,0,0,1.0,12
1239,1362,RM,60.0,6876,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1272.0,GasA,TA,Y,SBrkr,697,1969,0.0,0.0,2,0,4,1,TA,9,Min1,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,34,0,0,0,0,None,None,11,2008,COD,141000,1,70,0.0,12
1240,1091,RL,68.0,8396,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,0,1986,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,2.0,434.0,TA,TA,Y,120,48,0,0,0,0,None,None,5,2008,WD ,213000,0,5,0.0,13
